id,title,album,artist,release_date,length,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature,release_year
4PT36g4YPohi3p1cFElHNU,Menantang Rasi Bintang,Hits Kitsch,Fstvlst,2014-09-02,265486,40,False,265487,0.617,0.547,0,-7.351,1,0.0311,0.431,6.02e-06,0.133,0.181,119.957,audio_features,spotify:track:4PT36g4YPohi3p1cFElHNU,https://api.spotify.com/v1/tracks/4PT36g4YPohi3p1cFElHNU,https://api.spotify.com/v1/audio-analysis/4PT36g4YPohi3p1cFElHNU,4,2014
0oKx2GMqeof0jjonlwaC6A,Dimana Merdeka,Teriakan Bocah,Kelompok Penerbang Roket,2015-05-23,161621,40,False,161621,0.404,0.912,7,-6.736,1,0.0597,0.000188,0.000277,0.169,0.737,158.316,audio_features,spotify:track:0oKx2GMqeof0jjonlwaC6A,https://api.spotify.com/v1/tracks/0oKx2GMqeof0jjonlwaC6A,https://api.spotify.com/v1/audio-analysis/0oKx2GMqeof0jjonlwaC6A,4,2015
6Bdi5dVkMxXUSqvWzDGgTV,I Believe in You,The Greatest Ever,Elephant Kind,2019-03-15,255094,43,False,255094,0.646,0.76,7,-9.274,1,0.0581,0.12,0.0764,0.15,0.243,110.054,audio_features,spotify:track:6Bdi5dVkMxXUSqvWzDGgTV,https://api.spotify.com/v1/tracks/6Bdi5dVkMxXUSqvWzDGgTV,https://api.spotify.com/v1/audio-analysis/6Bdi5dVkMxXUSqvWzDGgTV,4,2019
3RMbA0sQ7Jk2J0ctIgHBDw,Srangan,"Zaman, Zaman",The Trees and The Wild,2016-09-16,174573,20,False,174573,0.27,0.141,9,-17.756,1,0.0403,0.99,0.584,0.104,0.0481,102.826,audio_features,spotify:track:3RMbA0sQ7Jk2J0ctIgHBDw,https://api.spotify.com/v1/tracks/3RMbA0sQ7Jk2J0ctIgHBDw,https://api.spotify.com/v1/audio-analysis/3RMbA0sQ7Jk2J0ctIgHBDw,4,2016
5EpB3BRv1KH365gSzBHwe3,He's Got Me Singing Again,Primavera,Vira Talisa,2019-03-01,269638,37,False,269639,0.64,0.234,9,-14.918,1,0.0446,0.886,3.81e-05,0.173,0.273,99.96,audio_features,spotify:track:5EpB3BRv1KH365gSzBHwe3,https://api.spotify.com/v1/tracks/5EpB3BRv1KH365gSzBHwe3,https://api.spotify.com/v1/audio-analysis/5EpB3BRv1KH365gSzBHwe3,4,2019
6wabscpcQJI8oFHIzIBhaT,Melankolia,Daur Baur,Pandai Besi,2013-05-29,422932,24,False,422933,0.169,0.473,9,-8.641,0,0.0321,0.00251,0.0433,0.0851,0.209,175.799,audio_features,spotify:track:6wabscpcQJI8oFHIzIBhaT,https://api.spotify.com/v1/tracks/6wabscpcQJI8oFHIzIBhaT,https://api.spotify.com/v1/audio-analysis/6wabscpcQJI8oFHIzIBhaT,3,2013
2Wic81dbEKVsL48czJt6iK,Elastic Hearts,Never Get Better,Reality Club,2017,275906,7,False,275907,0.545,0.825,4,-6.695,1,0.0381,0.299,6.47e-06,0.125,0.333,130.033,audio_features,spotify:track:2Wic81dbEKVsL48czJt6iK,https://api.spotify.com/v1/tracks/2Wic81dbEKVsL48czJt6iK,https://api.spotify.com/v1/audio-analysis/2Wic81dbEKVsL48czJt6iK,4,2017
10HYAeeicDi0YmS9Xabn7n,Busur Hujan,Busur Hujan,Navicula,2013-06-05,309932,36,False,309932,0.418,0.701,7,-4.475,1,0.0406,0.0423,2.27e-06,0.079,0.189,169.777,audio_features,spotify:track:10HYAeeicDi0YmS9Xabn7n,https://api.spotify.com/v1/tracks/10HYAeeicDi0YmS9Xabn7n,https://api.spotify.com/v1/audio-analysis/10HYAeeicDi0YmS9Xabn7n,4,2013
5919teajynq4f982xqEsRE,All That Glitters Are Not Gold,Longway to Nowhere,Teenage Death Star,2008-06-18,205280,25,False,205280,0.319,0.976,4,-1.295,0,0.071,9.52e-06,0.802,0.394,0.149,121.948,audio_features,spotify:track:5919teajynq4f982xqEsRE,https://api.spotify.com/v1/tracks/5919teajynq4f982xqEsRE,https://api.spotify.com/v1/audio-analysis/5919teajynq4f982xqEsRE,4,2008
5knpuoglhg77lYm9SZhRKh,Bila,Bila,Oscar Lolang,2019-02-28,234500,29,False,234500,0.444,0.347,7,-14.531,1,0.0289,0.379,0.305,0.0718,0.216,150.185,audio_features,spotify:track:5knpuoglhg77lYm9SZhRKh,https://api.spotify.com/v1/tracks/5knpuoglhg77lYm9SZhRKh,https://api.spotify.com/v1/audio-analysis/5knpuoglhg77lYm9SZhRKh,4,2019
42eB7NLzqaxDJt2DV9rcc6,Serigala,Analog,Indische Party,2016-11-15,165760,25,False,165760,0.347,0.95,0,-3.912,1,0.0687,0.316,0.898,0.783,0.811,144.068,audio_features,spotify:track:42eB7NLzqaxDJt2DV9rcc6,https://api.spotify.com/v1/tracks/42eB7NLzqaxDJt2DV9rcc6,https://api.spotify.com/v1/audio-analysis/42eB7NLzqaxDJt2DV9rcc6,4,2016
0VX8UdmK5BMdExvht2m1Yx,Hujan di Mimpi,Berjalan Lebih Jauh,Banda Neira,2013-04-13,296938,54,False,296939,0.534,0.202,1,-18.41,0,0.0328,0.948,0.0457,0.126,0.147,139.809,audio_features,spotify:track:0VX8UdmK5BMdExvht2m1Yx,https://api.spotify.com/v1/tracks/0VX8UdmK5BMdExvht2m1Yx,https://api.spotify.com/v1/audio-analysis/0VX8UdmK5BMdExvht2m1Yx,4,2013
5xng2yr1TdPcr4lZQP4l5v,Lagu Hidup,Woh,Sisir Tanah,2017-05-06,321319,37,False,321319,0.65,0.194,0,-13.056,1,0.0336,0.684,0.000232,0.116,0.204,95.166,audio_features,spotify:track:5xng2yr1TdPcr4lZQP4l5v,https://api.spotify.com/v1/tracks/5xng2yr1TdPcr4lZQP4l5v,https://api.spotify.com/v1/audio-analysis/5xng2yr1TdPcr4lZQP4l5v,3,2017
6RRklS2F2FOnBAvFrviyOT,Akhir Pekan,Ekstase,Pijar,2017-08-02,252055,30,False,252056,0.697,0.896,6,-6.414,0,0.103,0.0232,1.9e-06,0.646,0.59,103.982,audio_features,spotify:track:6RRklS2F2FOnBAvFrviyOT,https://api.spotify.com/v1/tracks/6RRklS2F2FOnBAvFrviyOT,https://api.spotify.com/v1/audio-analysis/6RRklS2F2FOnBAvFrviyOT,4,2017
5XHWK6iuiDiVMj1VLshfFL,Cukuplah,Surya Gemilang,Mr. Sonjaya,2020-04-10,233523,24,False,233523,0.506,0.27,2,-12.238,1,0.0353,0.775,0.000334,0.105,0.161,119.883,audio_features,spotify:track:5XHWK6iuiDiVMj1VLshfFL,https://api.spotify.com/v1/tracks/5XHWK6iuiDiVMj1VLshfFL,https://api.spotify.com/v1/audio-analysis/5XHWK6iuiDiVMj1VLshfFL,3,2020
4D0dsnaGM3VINyR2Ab2TaG,Paling Bisa,"ML ""Minta Lagi""",Sisitipsi,2018-07-01,268183,42,False,268183,0.583,0.271,4,-10.003,1,0.0247,0.658,0.000119,0.113,0.279,96.102,audio_features,spotify:track:4D0dsnaGM3VINyR2Ab2TaG,https://api.spotify.com/v1/tracks/4D0dsnaGM3VINyR2Ab2TaG,https://api.spotify.com/v1/audio-analysis/4D0dsnaGM3VINyR2Ab2TaG,4,2018
1cQmA1SbAxa9kNnI8TlBvU,Gersang,Figura Renata,Figura Renata,2017-02-10,261560,42,False,261560,0.415,0.33,9,-8.854,0,0.0268,0.78,2.44e-05,0.141,0.25,96.051,audio_features,spotify:track:1cQmA1SbAxa9kNnI8TlBvU,https://api.spotify.com/v1/tracks/1cQmA1SbAxa9kNnI8TlBvU,https://api.spotify.com/v1/audio-analysis/1cQmA1SbAxa9kNnI8TlBvU,3,2017
2DH8Tb7WcYGBF4swSmEOni,"Ya, Kamu",Ini Bukan Nosstress,Nosstress,2017-10-18,193429,52,False,193429,0.645,0.181,5,-10.433,1,0.0327,0.924,3.2e-06,0.135,0.31,102.045,audio_features,spotify:track:2DH8Tb7WcYGBF4swSmEOni,https://api.spotify.com/v1/tracks/2DH8Tb7WcYGBF4swSmEOni,https://api.spotify.com/v1/audio-analysis/2DH8Tb7WcYGBF4swSmEOni,4,2017
1QVHsfLzOrsoKJTbRnbWZS,Tarian,Von Stufe Zu Stufe,L'Alphalpha,2013-11-23,316026,15,False,316027,0.477,0.635,9,-8.136,1,0.0317,3.36e-05,0.0871,0.0651,0.114,132.943,audio_features,spotify:track:1QVHsfLzOrsoKJTbRnbWZS,https://api.spotify.com/v1/tracks/1QVHsfLzOrsoKJTbRnbWZS,https://api.spotify.com/v1/audio-analysis/1QVHsfLzOrsoKJTbRnbWZS,4,2013
0sd14taZK6OLKjC3IsTg5f,Bila Bulan Tak Hadir,Aerotiva,Matter Halo,2015,244106,26,False,244107,0.329,0.332,4,-11.249,1,0.032,0.726,0.00685,0.221,0.154,120.524,audio_features,spotify:track:0sd14taZK6OLKjC3IsTg5f,https://api.spotify.com/v1/tracks/0sd14taZK6OLKjC3IsTg5f,https://api.spotify.com/v1/audio-analysis/0sd14taZK6OLKjC3IsTg5f,4,2015
00irI7j2WFGGhmakYriL0p,Mars Penyembah Berhala,Balada Joni Dan Susi,Melancholic Bitch,2017-09-26,276986,22,False,276987,0.551,0.836,0,-4.864,1,0.116,0.018,0.0,0.237,0.467,140.002,audio_features,spotify:track:00irI7j2WFGGhmakYriL0p,https://api.spotify.com/v1/tracks/00irI7j2WFGGhmakYriL0p,https://api.spotify.com/v1/audio-analysis/00irI7j2WFGGhmakYriL0p,4,2017
5D9G1Q7oB7YKYMEWKSG71a,Savana,Savana,Senar Senja,2017-01-07,205437,42,False,205437,0.763,0.439,4,-9.164,1,0.0475,0.904,0.00402,0.277,0.49,139.975,audio_features,spotify:track:5D9G1Q7oB7YKYMEWKSG71a,https://api.spotify.com/v1/tracks/5D9G1Q7oB7YKYMEWKSG71a,https://api.spotify.com/v1/audio-analysis/5D9G1Q7oB7YKYMEWKSG71a,4,2017
1gnTlPWTReOdaR9Lh8WZzv,Dinamika,Dinamika,Bangkutaman,2020-09-09,317125,20,False,317125,0.493,0.375,4,-13.936,0,0.0309,0.155,0.884,0.0897,0.647,89.961,audio_features,spotify:track:1gnTlPWTReOdaR9Lh8WZzv,https://api.spotify.com/v1/tracks/1gnTlPWTReOdaR9Lh8WZzv,https://api.spotify.com/v1/audio-analysis/1gnTlPWTReOdaR9Lh8WZzv,5,2020
6DCLF6Vd68kGfefAMA3G1H,Jangan Berkata Dalam Hati,Hitam Membiru,Gugun Blues Shelter,2016-12-02,253000,30,False,253000,0.545,0.767,1,-6.291,1,0.0326,0.00941,0.0,0.191,0.507,80.011,audio_features,spotify:track:6DCLF6Vd68kGfefAMA3G1H,https://api.spotify.com/v1/tracks/6DCLF6Vd68kGfefAMA3G1H,https://api.spotify.com/v1/audio-analysis/6DCLF6Vd68kGfefAMA3G1H,4,2016
5dGC565mkk2Fk1TDU9cdqD,Dia,Tons of Friends,Rocket Rockers,2011-01-08,243053,50,False,243053,0.528,0.837,0,-3.405,1,0.0454,0.16,0.0,0.103,0.245,133.978,audio_features,spotify:track:5dGC565mkk2Fk1TDU9cdqD,https://api.spotify.com/v1/tracks/5dGC565mkk2Fk1TDU9cdqD,https://api.spotify.com/v1/audio-analysis/5dGC565mkk2Fk1TDU9cdqD,4,2011
24GzZhuO5eYkG2lypqtoe9,Love Song,"Not Sad, Not Fulfilled",Grrrl Gang,2018-10-09,125000,33,False,125000,0.503,0.86,0,-6.105,1,0.0359,0.0233,0.00203,0.24,0.73,97.432,audio_features,spotify:track:24GzZhuO5eYkG2lypqtoe9,https://api.spotify.com/v1/tracks/24GzZhuO5eYkG2lypqtoe9,https://api.spotify.com/v1/audio-analysis/24GzZhuO5eYkG2lypqtoe9,4,2018
55bmTrFYialBaZacYVejWw,Berdistraksi,Telisik,Danilla,2014-06-04,211093,52,False,211093,0.68,0.313,4,-9.561,0,0.0433,0.904,9.97e-05,0.159,0.595,114.99,audio_features,spotify:track:55bmTrFYialBaZacYVejWw,https://api.spotify.com/v1/tracks/55bmTrFYialBaZacYVejWw,https://api.spotify.com/v1/audio-analysis/55bmTrFYialBaZacYVejWw,4,2014
1Zq9xQfZwt9CqjQRYQOfCx,Roda Asmara,Roda Asmara,Mustache and Beard,2019-02-22,221568,37,False,221568,0.524,0.726,0,-5.479,1,0.0301,0.201,2.3e-05,0.34,0.775,115.013,audio_features,spotify:track:1Zq9xQfZwt9CqjQRYQOfCx,https://api.spotify.com/v1/tracks/1Zq9xQfZwt9CqjQRYQOfCx,https://api.spotify.com/v1/audio-analysis/1Zq9xQfZwt9CqjQRYQOfCx,4,2019
3a3ruYtctS3kJuOEsoahiK,No Make Up,No Make Up,Coldiac,2020-02-07,251086,47,False,251086,0.509,0.716,10,-5.92,1,0.0403,0.212,2.59e-05,0.108,0.785,91.537,audio_features,spotify:track:3a3ruYtctS3kJuOEsoahiK,https://api.spotify.com/v1/tracks/3a3ruYtctS3kJuOEsoahiK,https://api.spotify.com/v1/audio-analysis/3a3ruYtctS3kJuOEsoahiK,4,2020
0xkQwQm9EC2AsE3ByjL1YK,Minotaur,Minotaur,Sigmun,2019-02-14,336586,24,False,336587,0.284,0.659,5,-8.333,1,0.0414,0.00523,0.119,0.0972,0.15,120.692,audio_features,spotify:track:0xkQwQm9EC2AsE3ByjL1YK,https://api.spotify.com/v1/tracks/0xkQwQm9EC2AsE3ByjL1YK,https://api.spotify.com/v1/audio-analysis/0xkQwQm9EC2AsE3ByjL1YK,3,2019
1a2Y5fGmSfqgysvDL5hT1q,Dia,Free Your Mind (Deluxe),MALIQ & D'Essentials,2008-02-20,263026,55,False,263027,0.641,0.62,2,-7.205,1,0.0371,0.664,0.000119,0.154,0.916,83.966,audio_features,spotify:track:1a2Y5fGmSfqgysvDL5hT1q,https://api.spotify.com/v1/tracks/1a2Y5fGmSfqgysvDL5hT1q,https://api.spotify.com/v1/audio-analysis/1a2Y5fGmSfqgysvDL5hT1q,4,2008
5J5sr0th0UHa8UUc5y5fjR,Kita,Kita,Garamerica,2019-10-19,275833,32,False,275834,0.604,0.424,0,-14.389,1,0.0311,0.859,0.0119,0.371,0.179,129.972,audio_features,spotify:track:5J5sr0th0UHa8UUc5y5fjR,https://api.spotify.com/v1/tracks/5J5sr0th0UHa8UUc5y5fjR,https://api.spotify.com/v1/audio-analysis/5J5sr0th0UHa8UUc5y5fjR,3,2019
5s0tW2REWr7acLrdmyVY3H,Air Mata Api,Adamantine,Burgerkill,2018-04-20,299258,41,True,299259,0.535,0.981,5,-6.008,0,0.0643,0.000136,0.000755,0.131,0.342,127.975,audio_features,spotify:track:5s0tW2REWr7acLrdmyVY3H,https://api.spotify.com/v1/tracks/5s0tW2REWr7acLrdmyVY3H,https://api.spotify.com/v1/audio-analysis/5s0tW2REWr7acLrdmyVY3H,4,2018
1c88MvzxX0nUXqIEDRfFq0,Have You?,Fake / Faker,Polyester Embassy,2011-05-10,215933,16,False,215933,0.415,0.378,9,-7.205,0,0.0364,0.739,0.0,0.346,0.19,159.124,audio_features,spotify:track:1c88MvzxX0nUXqIEDRfFq0,https://api.spotify.com/v1/tracks/1c88MvzxX0nUXqIEDRfFq0,https://api.spotify.com/v1/audio-analysis/1c88MvzxX0nUXqIEDRfFq0,3,2011
4AmpQqqKeuwJJT4Ye0RUYm,Kuingin Kembali,Minor 7,Skastra,2017-05-18,255578,34,False,255579,0.687,0.489,4,-7.056,1,0.024,0.572,0.000603,0.11,0.6,90.007,audio_features,spotify:track:4AmpQqqKeuwJJT4Ye0RUYm,https://api.spotify.com/v1/tracks/4AmpQqqKeuwJJT4Ye0RUYm,https://api.spotify.com/v1/audio-analysis/4AmpQqqKeuwJJT4Ye0RUYm,4,2017
2yK8AHppPlBQCjbDk0WmUo,Dan (feat. Tuantigabela$),Dan (feat. Tuantigabela$),Pee Wee Gaskins,2018-06-22,215225,47,False,215226,0.467,0.899,11,-1.161,1,0.044,0.000405,1.46e-05,0.128,0.79,154.935,audio_features,spotify:track:2yK8AHppPlBQCjbDk0WmUo,https://api.spotify.com/v1/tracks/2yK8AHppPlBQCjbDk0WmUo,https://api.spotify.com/v1/audio-analysis/2yK8AHppPlBQCjbDk0WmUo,4,2018
38yM3PwNtTSsb8UqEgqaUl,Kami Belum Tentu,Kami Belum Tentu,.Feast,2018-09-14,233310,53,True,233311,0.617,0.899,5,-3.756,0,0.0345,0.00833,8.8e-05,0.336,0.539,105.056,audio_features,spotify:track:38yM3PwNtTSsb8UqEgqaUl,https://api.spotify.com/v1/tracks/38yM3PwNtTSsb8UqEgqaUl,https://api.spotify.com/v1/audio-analysis/38yM3PwNtTSsb8UqEgqaUl,4,2018
4zElRfqUMAbPe4Mx2nU9pI,Senja dan Mentari,Warm House,MarcoMarche,2015-02-05,270000,29,False,270000,0.766,0.586,8,-10.111,0,0.031,0.783,0.000983,0.106,0.331,120.016,audio_features,spotify:track:4zElRfqUMAbPe4Mx2nU9pI,https://api.spotify.com/v1/tracks/4zElRfqUMAbPe4Mx2nU9pI,https://api.spotify.com/v1/audio-analysis/4zElRfqUMAbPe4Mx2nU9pI,4,2015
78oz7EebwxxEivlnFAgSxN,Bapak,Gulali,Iksan Skuter,2017-04-18,208524,46,False,208525,0.366,0.34,9,-8.698,1,0.03,0.872,6.15e-05,0.0722,0.273,153.565,audio_features,spotify:track:78oz7EebwxxEivlnFAgSxN,https://api.spotify.com/v1/tracks/78oz7EebwxxEivlnFAgSxN,https://api.spotify.com/v1/audio-analysis/78oz7EebwxxEivlnFAgSxN,4,2017
2eOfQIwJSEk7al5Hv4ZU4X,Semacam Kasih Sayang,Only Almarhum Ninja Can Stop My Tamborine,The Panasdalam,2014-01-09,162506,29,False,162507,0.716,0.498,1,-7.635,1,0.0325,0.861,0.000592,0.122,0.448,124.971,audio_features,spotify:track:2eOfQIwJSEk7al5Hv4ZU4X,https://api.spotify.com/v1/tracks/2eOfQIwJSEk7al5Hv4ZU4X,https://api.spotify.com/v1/audio-analysis/2eOfQIwJSEk7al5Hv4ZU4X,4,2014
7tXOEbwuKiNUXC9AGXG1NY,Misteri Minggu Pagi,Misteri Minggu Pagi,Sal Priadi,2020-10-08,316021,45,False,316021,0.452,0.548,0,-8.01,0,0.0751,0.716,5.06e-05,0.153,0.297,180.172,audio_features,spotify:track:7tXOEbwuKiNUXC9AGXG1NY,https://api.spotify.com/v1/tracks/7tXOEbwuKiNUXC9AGXG1NY,https://api.spotify.com/v1/audio-analysis/7tXOEbwuKiNUXC9AGXG1NY,3,2020
53fXPUjQJM7drsCEH02qRe,"Semoga Kau Sembuh, Pt. 2",Blacklight,Koil,2007-09-08,465664,32,False,465665,0.442,0.789,2,-6.42,0,0.0407,0.00567,0.0352,0.203,0.223,139.894,audio_features,spotify:track:53fXPUjQJM7drsCEH02qRe,https://api.spotify.com/v1/tracks/53fXPUjQJM7drsCEH02qRe,https://api.spotify.com/v1/audio-analysis/53fXPUjQJM7drsCEH02qRe,4,2007
7lG4bcIly1UiwMj3Fj9haX,3 A.M. (Bonus Track),Konotasi,Fletch,2017-12-15,254697,31,False,254698,0.593,0.302,0,-13.129,1,0.0361,0.896,0.0294,0.102,0.203,120.006,audio_features,spotify:track:7lG4bcIly1UiwMj3Fj9haX,https://api.spotify.com/v1/tracks/7lG4bcIly1UiwMj3Fj9haX,https://api.spotify.com/v1/audio-analysis/7lG4bcIly1UiwMj3Fj9haX,4,2017
6TCBSSi8wLxvL3QbTgIq4s,Singgah,Purnama,Bilal Indrajaya,2019-11-01,211200,35,False,211200,0.463,0.385,7,-10.407,1,0.0264,0.551,0.282,0.0907,0.183,74.976,audio_features,spotify:track:6TCBSSi8wLxvL3QbTgIq4s,https://api.spotify.com/v1/tracks/6TCBSSi8wLxvL3QbTgIq4s,https://api.spotify.com/v1/audio-analysis/6TCBSSi8wLxvL3QbTgIq4s,4,2019
2XqpHPNlK9KbeIVqfSeLMO,Saudade,Mantra Mantra,Kunto Aji,2018-09-14,229920,54,False,229920,0.436,0.511,7,-9.144,1,0.0608,0.617,0.00267,0.477,0.358,73.993,audio_features,spotify:track:2XqpHPNlK9KbeIVqfSeLMO,https://api.spotify.com/v1/tracks/2XqpHPNlK9KbeIVqfSeLMO,https://api.spotify.com/v1/audio-analysis/2XqpHPNlK9KbeIVqfSeLMO,4,2018
5h3ZWiAl8khZeDgipm1e90,Kupu-Kupu,AriReda,AriReda,2015-10-10,197423,18,False,197424,0.676,0.142,2,-15.545,1,0.0317,0.926,0.00342,0.113,0.256,93.859,audio_features,spotify:track:5h3ZWiAl8khZeDgipm1e90,https://api.spotify.com/v1/tracks/5h3ZWiAl8khZeDgipm1e90,https://api.spotify.com/v1/audio-analysis/5h3ZWiAl8khZeDgipm1e90,4,2015
3fDplA06876TPkTvrbCep5,Live and Do,Live and Do,SCALLER,2020-11-14,201480,25,False,201480,0.374,0.496,9,-7.089,1,0.0408,0.00431,0.0071,0.0772,0.356,189.831,audio_features,spotify:track:3fDplA06876TPkTvrbCep5,https://api.spotify.com/v1/tracks/3fDplA06876TPkTvrbCep5,https://api.spotify.com/v1/audio-analysis/3fDplA06876TPkTvrbCep5,4,2020
7eKJh7wny2iHnFAj73l9oq,Humba Sumba,Parakosmos,Bottlesmoker,2017-07-14,336000,6,False,336000,0.786,0.481,1,-12.025,0,0.0549,0.0208,0.391,0.0859,0.141,119.979,audio_features,spotify:track:7eKJh7wny2iHnFAj73l9oq,https://api.spotify.com/v1/tracks/7eKJh7wny2iHnFAj73l9oq,https://api.spotify.com/v1/audio-analysis/7eKJh7wny2iHnFAj73l9oq,4,2017
6wsawrw7mq7AOf71yaB42s,Fantasy,Kurosuke,Kurosuke,2018-02-12,300800,40,False,300800,0.571,0.574,4,-9.881,1,0.0249,0.466,0.0102,0.43,0.311,90.017,audio_features,spotify:track:6wsawrw7mq7AOf71yaB42s,https://api.spotify.com/v1/tracks/6wsawrw7mq7AOf71yaB42s,https://api.spotify.com/v1/audio-analysis/6wsawrw7mq7AOf71yaB42s,4,2018
16mjZsHQCRLlPZ4rsGnBsW,Seringan Awan,Let a Thousand Flowers Bloom,Homogenic,2010-04-02,290520,17,False,290520,0.732,0.695,0,-5.568,1,0.0316,0.132,0.251,0.0887,0.4,139.972,audio_features,spotify:track:16mjZsHQCRLlPZ4rsGnBsW,https://api.spotify.com/v1/tracks/16mjZsHQCRLlPZ4rsGnBsW,https://api.spotify.com/v1/audio-analysis/16mjZsHQCRLlPZ4rsGnBsW,4,2010
7LTiLuIC9edUzHGO7CkP11,Polisi Skena,Polisi Skena,Sir Dandy,2020-05-15,266181,20,False,266182,0.764,0.464,7,-11.52,1,0.0418,0.476,0.00142,0.101,0.628,110.007,audio_features,spotify:track:7LTiLuIC9edUzHGO7CkP11,https://api.spotify.com/v1/tracks/7LTiLuIC9edUzHGO7CkP11,https://api.spotify.com/v1/audio-analysis/7LTiLuIC9edUzHGO7CkP11,4,2020
6ELrERuFbLVglT9WiiYobK,Kumandang Jiwa,Kembara,Pagi Tadi,2016-06-20,298495,28,False,298496,0.317,0.641,2,-11.512,1,0.0841,0.537,0.00452,0.221,0.269,199.34,audio_features,spotify:track:6ELrERuFbLVglT9WiiYobK,https://api.spotify.com/v1/tracks/6ELrERuFbLVglT9WiiYobK,https://api.spotify.com/v1/audio-analysis/6ELrERuFbLVglT9WiiYobK,4,2016
0YeqOvtNAGHcvS8SH5GYdm,Never Give Up,Prodigal,Rock N Roll Mafia,2012-09-03,246306,14,False,246307,0.534,0.886,0,-5.473,1,0.0322,0.000503,0.25,0.237,0.703,119.992,audio_features,spotify:track:0YeqOvtNAGHcvS8SH5GYdm,https://api.spotify.com/v1/tracks/0YeqOvtNAGHcvS8SH5GYdm,https://api.spotify.com/v1/audio-analysis/0YeqOvtNAGHcvS8SH5GYdm,4,2012
252ONonCwKbaClqmePiU2M,Nafas,Planetarium,Jirapah,2019-08-30,258467,24,False,258467,0.5,0.739,4,-8.849,1,0.0304,0.00608,0.746,0.356,0.54,159.82,audio_features,spotify:track:252ONonCwKbaClqmePiU2M,https://api.spotify.com/v1/tracks/252ONonCwKbaClqmePiU2M,https://api.spotify.com/v1/audio-analysis/252ONonCwKbaClqmePiU2M,4,2019
7sz6kwFjYT0asnQGei64vw,Sintas,Sintas,Tashoora,2020-03-13,261054,32,False,261055,0.57,0.665,7,-6.636,1,0.0446,0.0491,0.272,0.131,0.478,127.012,audio_features,spotify:track:7sz6kwFjYT0asnQGei64vw,https://api.spotify.com/v1/tracks/7sz6kwFjYT0asnQGei64vw,https://api.spotify.com/v1/audio-analysis/7sz6kwFjYT0asnQGei64vw,4,2020
0q7i39H2Bajgx6cpk7dV1b,Mimpi,Mimpi,Rio Satrio,2020-02-21,278027,34,False,278027,0.544,0.365,7,-8.827,1,0.0283,0.756,0.0,0.0837,0.135,78.043,audio_features,spotify:track:0q7i39H2Bajgx6cpk7dV1b,https://api.spotify.com/v1/tracks/0q7i39H2Bajgx6cpk7dV1b,https://api.spotify.com/v1/audio-analysis/0q7i39H2Bajgx6cpk7dV1b,4,2020
